## MHD3D Solution... outputLevel and fileID:
0000,00200000
## grid: nElems, gridType #################################################################################
       4,       0
## grid: sp(0:nElems)
  0.000000000000000E+00,  0.250000000000000E+00,  0.500000000000000E+00,  0.750000000000000E+00,  0.100000000000000E+01
## global: nfp,degGP,mn_nyq(2),hmap #######################################################################
       2,       8,      25,      25,       1
## X1_base: s%nbase,s%deg,s%continuity,f%modes,f%sin_cos,f%excl_mn_zero ###################################
      10,       6,       5,      85,       2,       0
## X2_base: s%nbase,s%deg,s%continuity,f%modes,f%sin_cos,f%excl_mn_zero ###################################
      10,       6,       5,      84,       1,       0
## LA_base: s%nbase,s%deg,s%continuity,f%modes,f%sin_cos,f%excl_mn_zero ###################################
      10,       6,       5,     168,       3,       1
## X1: m,n,X1(1:nbase,iMode) ##############################################################################
       1,       4,  0.266254649191960E-17,  0.102254527631583E-03,  0.306763582894779E-03,  0.527478935671150E-03,  0.305476691995728E-03, -0.977673085446499E-03, -0.192524109831733E-02, -0.140340171250369E-02, -0.635111123055086E-03,  0.000000000000000E+00
       1,       6, -0.870456602845974E-17,  0.142605015150425E-03,  0.427815045451273E-03,  0.818425816772229E-03,  0.111601453375167E-02,  0.920891573567987E-03,  0.588293877590498E-03,  0.474237407273708E-03,  0.212092280812371E-03,  0.000000000000000E+00
       1,       8,  0.686813378104886E-18,  0.200730160577754E-05,  0.602190481733158E-05,  0.139697256665272E-04,  0.361223163232901E-04,  0.842592840416805E-04,  0.143501683875197E-03,  0.155946569665205E-03,  0.816617804537932E-04,  0.000000000000000E+00
       1,      10,  0.429957285559311E-18,  0.752100178348200E-06,  0.225630053504338E-05,  0.486789020746043E-05,  0.104817445949284E-04,  0.169909555413471E-04, -0.693603684079780E-05, -0.882857256853426E-05,  0.131476988875802E-04,  0.000000000000000E+00
       1,      12,  0.450375358045335E-19,  0.488844203068619E-06,  0.146653260920613E-05,  0.274524807510238E-05,  0.332329916976955E-05,  0.123285667903675E-05, -0.306120373695901E-05, -0.484856882707343E-05,  0.100646031715987E-05,  0.000000000000000E+00
       2,     -12, -0.276571769768184E-20,  0.795438025857468E-18, -0.192287586043867E-06, -0.105758172324806E-05, -0.241908346622204E-05,  0.161807555928168E-05, -0.113756655368106E-04,  0.927004393091833E-06, -0.206479385733275E-05,  0.000000000000000E+00
       2,     -10, -0.555970125544903E-20,  0.129554144563668E-17, -0.985821155176240E-06, -0.542201635348192E-05, -0.158101201884791E-04, -0.235119597324636E-04, -0.299208711027175E-04, -0.284307305007383E-05, -0.363424134820946E-05,  0.000000000000000E+00
       2,      -8,  0.179760325914450E-20, -0.435441104939175E-18, -0.223525543118109E-05, -0.122939048714922E-04, -0.358775769500710E-04, -0.535877431104478E-04,  0.124856049911759E-03,  0.342904695708147E-03,  0.161509433709741E-03,  0.000000000000000E+00
       2,      -6,  0.850839643671334E-19,  0.435334601553942E-17, -0.254575156000236E-04, -0.140016335800141E-03, -0.377121978962535E-03, -0.316401090647752E-03,  0.675279168724355E-03,  0.128369540154065E-02,  0.680629070914534E-03,  0.000000000000000E+00
       2,      -4,  0.964225599750833E-20,  0.544217033766679E-17, -0.187905755439396E-03, -0.103348165491676E-02, -0.301262090418434E-02, -0.447298754626070E-02, -0.321223909327189E-02, -0.164179239120998E-03,  0.538474819195932E-03,  0.000000000000000E+00
       2,      -2, -0.588864520267876E-19, -0.773552160510208E-17, -0.419306834153288E-03, -0.230618758784288E-02, -0.690773754697907E-02, -0.117094404741829E-01, -0.110193715782071E-01, -0.445861110319700E-02, -0.712334199006280E-03,  0.000000000000000E+00
       2,       0,  0.560100911574528E-19, -0.506355071810778E-17,  0.680080092791554E-03,  0.374044051035355E-02,  0.115013319331454E-01,  0.217690196997521E-01,  0.273668520115264E-01,  0.232832199448714E-01,  0.101584326168617E-01,  0.000000000000000E+00
       2,       2,  0.134001427030593E-18,  0.196289226127802E-16,  0.240264787863456E-03,  0.132145633324901E-02,  0.393223352331629E-02,  0.646752707813412E-02,  0.676233793143941E-02,  0.652062743400947E-02,  0.308544085636364E-02,  0.000000000000000E+00
       2,       4,  0.155122768117527E-19, -0.869844177404110E-18,  0.124941752363203E-03,  0.687179637997592E-03,  0.206642807889539E-02,  0.356482489732030E-02,  0.422661423875122E-02,  0.396822754347031E-02,  0.194972159451455E-02,  0.000000000000000E+00
       2,       6,  0.153739475384549E-19, -0.421446631916397E-18,  0.259337391644276E-04,  0.142635565404359E-03,  0.422595796204116E-03,  0.680898586381113E-03,  0.693198257554866E-03,  0.614227789108991E-03,  0.362214683223590E-03,  0.000000000000000E+00
       2,       8,  0.698713641109803E-21, -0.408264812879020E-19,  0.248661072954376E-05,  0.136763590124928E-04,  0.323306584707177E-04, -0.111457044076634E-04, -0.814719543211443E-04, -0.953020390623811E-04, -0.397835796509751E-04,  0.000000000000000E+00
       2,      10, -0.138991648072186E-20,  0.558944618333472E-19,  0.100776711454112E-05,  0.554271912997626E-05,  0.133249653986781E-04, -0.244435152543977E-05, -0.295538131452896E-06, -0.168717447279085E-05, -0.326681319614136E-05,  0.000000000000000E+00
       2,      12, -0.375135572232232E-21, -0.940821758191432E-20,  0.233594994516565E-06,  0.128477246984115E-05,  0.293153482959151E-05, -0.203304506714596E-05,  0.151078302908298E-05, -0.219772560392753E-05, -0.954694170831214E-06,  0.000000000000000E+00
       3,     -12, -0.108705412711405E-21,  0.106541608033050E-18,  0.153390094167444E-18, -0.245916337768863E-06, -0.204930281473746E-05, -0.511212594208249E-05,  0.756082153932623E-05,  0.691782797069676E-05, -0.159715426159285E-06,  0.000000000000000E+00
       3,     -10,  0.908818899267211E-21, -0.226906616455831E-17, -0.131835983672250E-16,  0.165553441996040E-06,  0.137961201690455E-05,  0.463251434592999E-05,  0.721674747487059E-05, -0.640945031007254E-04, -0.207197942152149E-04,  0.000000000000000E+00
       3,      -8,  0.378983670182759E-20, -0.961671296996276E-18, -0.120663927038178E-16,  0.111700144987533E-04,  0.930834541565576E-04,  0.280525247996898E-03,  0.155901780153200E-03, -0.271258461589698E-03, -0.114766903203280E-03,  0.000000000000000E+00
       3,      -6, -0.789697020851563E-20, -0.426409780323438E-17,  0.743486818018779E-17,  0.222792208378097E-04,  0.185660173648002E-03,  0.524612756902897E-03, -0.497879621611270E-04, -0.138390649890056E-02, -0.750094058389546E-03,  0.000000000000000E+00
       3,      -4, -0.423462621507974E-20, -0.752486149980769E-17, -0.196683379433118E-16, -0.391078047078813E-04, -0.325898372565515E-03, -0.112119278733464E-02, -0.198252009085998E-02, -0.279647046037923E-02, -0.131359388344942E-02,  0.000000000000000E+00
       3,      -2, -0.728404126939281E-20, -0.961078832304868E-17,  0.197243375551922E-16, -0.137895932016567E-03, -0.114913276680554E-02, -0.364333383213695E-02, -0.378667073687194E-02, -0.330898286275131E-02, -0.125391014926868E-02,  0.000000000000000E+00
       3,       0,  0.731795541993370E-21, -0.673545168251510E-17,  0.532768063161833E-17, -0.156158914913771E-03, -0.130132429094858E-02, -0.461876798375281E-02, -0.938158005882382E-02, -0.857373856044088E-02, -0.352324297430989E-02,  0.000000000000000E+00
       3,       2, -0.369940990519645E-20,  0.337806419628861E-17,  0.107280462450163E-16, -0.135187062371014E-04, -0.112655885309412E-03, -0.535017252835131E-03, -0.220891819217601E-02, -0.305991311886490E-02, -0.137745856879874E-02,  0.000000000000000E+00
       3,       4, -0.391417998928656E-20, -0.426650442155500E-17, -0.185565149032842E-16,  0.726948027956255E-06,  0.605790023331095E-05, -0.375756044746141E-04, -0.566787373114586E-03, -0.118731629945045E-02, -0.570315428230903E-03,  0.000000000000000E+00
       3,       6, -0.164215078508698E-20, -0.235727896578068E-18, -0.166460575040786E-17, -0.573879891632661E-05, -0.478233243026855E-04, -0.158813256711359E-03, -0.231876363231800E-03, -0.366624303467464E-03, -0.180470497647729E-03,  0.000000000000000E+00
       3,       8, -0.132861147633958E-21,  0.176909485485697E-18,  0.124459846572019E-17, -0.122253487416171E-05, -0.101877906180389E-04, -0.203000066185465E-04,  0.904334951533226E-04,  0.855018836282398E-04,  0.789480369703128E-05,  0.000000000000000E+00
       3,      10, -0.150240836511876E-21,  0.141560593246395E-18, -0.655490281561261E-18,  0.215549152390406E-07,  0.179624293687756E-06,  0.221732154871439E-05,  0.176193934824299E-04,  0.251144905368313E-04, -0.198431989692742E-05,  0.000000000000000E+00
       3,      12,  0.360632005931259E-23,  0.345822986925863E-19,  0.222944622398178E-18,  0.378431685340325E-07,  0.315359737777612E-06,  0.529278054380200E-06, -0.382339371119164E-05, -0.200765312581593E-05, -0.130872521161241E-05,  0.000000000000000E+00
       4,     -12,  0.233470878153462E-21, -0.613186182262062E-19, -0.205492101632582E-17, -0.415623084610017E-17,  0.927755294783495E-06,  0.865904941791978E-05,  0.540012871188801E-05,  0.588720685717388E-05,  0.346007955779541E-05,  0.000000000000000E+00
       4,     -10,  0.381227795066322E-21, -0.100201972095985E-17, -0.410432054273125E-17, -0.226984643908932E-16,  0.230446762035967E-05,  0.215083644573990E-04, -0.507013495637813E-04, -0.830840587716598E-04, -0.210719646041798E-04,  0.000000000000000E+00
       4,      -8,  0.321168886244558E-22, -0.377393704430440E-17, -0.448976959278327E-17, -0.160421094167018E-16, -0.138278702919137E-04, -0.129060122723662E-03, -0.652379051385692E-03, -0.734738609403690E-03, -0.305487159763889E-03,  0.000000000000000E+00
       4,      -6,  0.240972634907430E-21,  0.155228025505679E-18, -0.581438842496058E-17, -0.257918821537571E-16, -0.689592757287530E-04, -0.643619906801291E-03, -0.219469756228790E-02, -0.216613560999226E-02, -0.869639447630706E-03,  0.000000000000000E+00
       4,      -4,  0.917900476807494E-21, -0.423739160244053E-18, -0.281841872329643E-17,  0.380130549128732E-17, -0.664196802379320E-04, -0.619917015554466E-03, -0.188373787999537E-02, -0.300843924069568E-02, -0.211530995238463E-02,  0.000000000000000E+00
       4,      -2, -0.118819692169957E-21, -0.202555290620026E-17, -0.449728152780617E-17, -0.505241985175591E-16,  0.261495977534571E-04,  0.244062912367743E-03,  0.569422480958292E-03, -0.263564803709202E-03, -0.263478042415108E-03,  0.000000000000000E+00
       4,       0, -0.312079456630838E-21,  0.641773212088915E-18,  0.216958470679182E-16,  0.165188200709725E-15,  0.123004356227370E-04,  0.114804065807241E-03,  0.123785919709841E-03, -0.688058285254183E-03, -0.111947499860961E-03,  0.000000000000000E+00
       4,       2, -0.407649292517355E-21, -0.516526130406789E-18,  0.279543642350228E-17,  0.175402453592887E-16, -0.122675877010081E-05, -0.114497485212920E-04, -0.271620263531169E-03, -0.113182858420303E-02, -0.602216777660395E-03,  0.000000000000000E+00
       4,       4, -0.152301317896715E-20,  0.222125246386924E-17,  0.778251693893470E-17,  0.107150966387747E-16, -0.119502947368619E-04, -0.111536084210623E-03, -0.397593495158910E-03, -0.695570020795153E-03, -0.413169077169827E-03,  0.000000000000000E+00
       4,       6,  0.965183760812058E-23,  0.105690335262382E-18, -0.377155182637789E-17, -0.197416290277143E-16, -0.711905325205586E-05, -0.664444970187798E-04, -0.196610830075646E-03, -0.218503515180556E-03, -0.124652871465092E-03,  0.000000000000000E+00
       4,       8, -0.100291744300675E-21,  0.148744764935622E-18,  0.154393654228398E-17,  0.515035891066027E-17, -0.899822787868469E-06, -0.839834602017477E-05, -0.636990167437477E-05,  0.670248261519631E-05, -0.731846308111939E-05,  0.000000000000000E+00
       4,      10,  0.233819892540408E-22,  0.473408399371083E-20, -0.140110448474254E-18, -0.622638458375899E-18, -0.459085693622321E-06, -0.428479980713175E-05,  0.828525496833389E-06, -0.197617391052041E-06, -0.449067150027878E-05,  0.000000000000000E+00
       4,      12,  0.378922347454048E-24,  0.184146686473840E-19,  0.709679412788930E-19,  0.396010882889086E-18, -0.203119723313605E-06, -0.189578408427292E-05, -0.403035359504215E-07, -0.850912039493014E-06, -0.898867901816696E-06,  0.000000000000000E+00
       5,     -12,  0.516510202511607E-23,  0.579972592038518E-23,  0.271053470381564E-18,  0.133540848160174E-17,  0.234636881567105E-17,  0.143125720545610E-05,  0.147896577897247E-04,  0.139720125983909E-04,  0.755833245106066E-06,  0.000000000000000E+00
       5,     -10, -0.358123283237722E-22, -0.704156838838102E-22, -0.381720711018253E-18, -0.185148314117973E-17, -0.363496601552963E-17,  0.309900955180980E-05,  0.320230987020420E-04,  0.307543604840187E-04, -0.201926849310368E-04,  0.000000000000000E+00
       5,      -8,  0.744801154564277E-22,  0.544662598892157E-22,  0.581602100588489E-18,  0.371022432488102E-17,  0.137658877390230E-16, -0.778783854073762E-05, -0.804743315878999E-04, -0.640498686490299E-04, -0.939560989487718E-04,  0.000000000000000E+00
       5,      -6, -0.284074265456205E-21, -0.144095186540966E-21,  0.211700853945036E-19,  0.368644715359811E-17,  0.301752643434280E-16,  0.438735188751581E-05,  0.453359695034424E-04,  0.290232753563646E-03,  0.819438310626347E-04,  0.000000000000000E+00
       5,      -4, -0.133436653942504E-22, -0.370381345765144E-22, -0.216140238853887E-17, -0.741283795180206E-17, -0.192470538447083E-16,  0.871336869304156E-05,  0.900381431620556E-04,  0.142138848296082E-03,  0.140733056964808E-03,  0.000000000000000E+00
       5,      -2,  0.977599771410875E-22, -0.146393993113621E-21,  0.219990786738247E-17,  0.978818565917287E-17,  0.242216184701483E-16, -0.109730788470142E-04, -0.113388481419573E-03, -0.597951982670147E-04, -0.669011896721655E-04,  0.000000000000000E+00
       5,       0, -0.657064187426096E-22,  0.117932282022296E-21,  0.181143261432667E-18,  0.249440289749938E-17,  0.148553035661126E-16,  0.872107355574336E-05,  0.901177600756236E-04,  0.160905355029323E-03, -0.390135737543135E-04,  0.000000000000000E+00
       5,       2,  0.173377756921235E-21,  0.461532339036770E-22,  0.679104883624509E-18,  0.144699745876296E-17, -0.120354732132187E-16,  0.504240168563869E-05,  0.521048174188781E-04,  0.150915392510715E-03, -0.456437193404652E-05,  0.000000000000000E+00
       5,       4,  0.629799806514187E-22,  0.172252093046624E-22,  0.440182554451471E-18,  0.157142172290581E-17, -0.469328613213238E-18, -0.167591968217892E-05, -0.173178367157214E-04,  0.352357319051373E-04, -0.334606155251455E-06,  0.000000000000000E+00
       5,       6,  0.701643617625818E-23, -0.139951316314012E-23,  0.270742944882460E-18,  0.790406128617099E-18,  0.103066801094722E-17, -0.449061321303435E-05, -0.464030032013893E-04, -0.512590079903468E-04, -0.109193515106550E-04,  0.000000000000000E+00
       5,       8, -0.366860458322252E-23,  0.305096593427990E-24,  0.598824581602465E-20,  0.408796097693794E-19,  0.524935764632259E-18, -0.228422979473371E-05, -0.236037078789383E-04, -0.438008607819238E-04, -0.173992492236201E-04,  0.000000000000000E+00
       5,      10, -0.241252346941556E-23, -0.370222955490825E-24, -0.825023038920419E-22,  0.585953686999679E-19,  0.280783204290524E-18,  0.679261523246112E-06,  0.701903574020704E-05,  0.665818102113911E-05,  0.439599794583001E-05,  0.000000000000000E+00
       5,      12, -0.742382765401609E-24, -0.497750466394981E-24, -0.623737700064973E-20, -0.999038622427496E-20,  0.364568841958794E-19, -0.238402280212301E-07, -0.246349022886836E-06,  0.827507253196832E-06,  0.147767479088086E-06,  0.000000000000000E+00
       6,     -12, -0.157943541005184E-33,  0.448298792504972E-34, -0.138390378471504E-18, -0.269069654461419E-17, -0.185014104817591E-16, -0.647121774463536E-16, -0.205148119725828E-06,  0.394796705017851E-05, -0.121061752311971E-05,  0.000000000000000E+00
       6,     -10, -0.168964550801026E-33, -0.164694600197903E-33,  0.900190225400963E-18,  0.931740553844879E-17,  0.521396564340425E-16,  0.768912907837803E-16,  0.246883358125107E-05,  0.152365260860906E-04, -0.625493564901731E-05,  0.000000000000000E+00
       6,      -8, -0.340524650842870E-34, -0.768135281495534E-34,  0.817073326563094E-18,  0.453469824984081E-17,  0.146387411627200E-16,  0.345785216117624E-17,  0.228141392934721E-04, -0.368102975159988E-04, -0.707534934964351E-04,  0.000000000000000E+00
       6,      -6,  0.715462793986167E-33,  0.154520478582431E-33,  0.111397070965222E-17, -0.816169342553542E-17, -0.995766153196087E-16, -0.257851915690870E-15,  0.726866713905191E-04,  0.186593756622788E-06,  0.111307762419924E-05,  0.000000000000000E+00
       6,      -4,  0.211192003601484E-33, -0.260227508063922E-33,  0.301657598723122E-17,  0.188921936307413E-16,  0.719652939512945E-16,  0.299276225215665E-15,  0.147995062699563E-03,  0.315429817049903E-03,  0.496729403462471E-03,  0.000000000000000E+00
       6,      -2,  0.294404303101395E-33,  0.512675875605374E-33, -0.135644298369320E-16, -0.580308725196228E-16, -0.992650922837872E-16, -0.359921701873314E-15, -0.159586661321912E-03, -0.604285534792964E-03, -0.642278460304631E-03,  0.000000000000000E+00
       6,       0, -0.440195907308717E-33, -0.200556318774733E-33, -0.225711515604054E-17, -0.543998178353823E-17,  0.186184145583298E-16,  0.657337475004372E-16, -0.867577416345196E-04, -0.168642958568426E-03, -0.286997840322436E-03,  0.000000000000000E+00
       6,       2, -0.255922687502769E-34, -0.240140400752247E-33,  0.260885531729355E-17,  0.109131172626622E-16,  0.170250765322025E-16,  0.106211556021759E-15,  0.637677464080236E-05,  0.110306242654210E-03,  0.135659724892866E-04,  0.000000000000000E+00
       6,       4, -0.523691458027919E-34, -0.382286343283432E-34, -0.389478907525897E-18, -0.165637085831882E-17, -0.276785477275621E-17,  0.362555527436727E-17,  0.194625259165101E-04,  0.965670092894845E-04,  0.602224543548994E-04,  0.000000000000000E+00
       6,       6,  0.166098145709189E-34, -0.256975395694304E-34, -0.497374296536116E-18, -0.431151935319022E-18,  0.104993389408645E-16,  0.383221644615989E-16,  0.122787944326206E-05,  0.257398135411477E-04,  0.340345321851839E-04,  0.000000000000000E+00
       6,       8, -0.247449323866812E-34,  0.108735189395430E-35,  0.143088310331099E-18, -0.906302588807757E-19, -0.480942095005429E-17, -0.107960922383041E-16, -0.314317496545621E-05,  0.140322844042675E-05,  0.132636838509134E-04,  0.000000000000000E+00
       6,      10,  0.253052532529685E-35,  0.536242974440629E-35,  0.973049013761939E-20, -0.135730294188362E-18, -0.140678300546888E-17, -0.674257047309675E-17,  0.130065297881528E-05,  0.177664125473257E-05,  0.346894321573158E-05,  0.000000000000000E+00
       6,      12,  0.152424018469620E-35,  0.707831968447985E-36,  0.313223819239118E-19,  0.119586538107528E-18,  0.109086996385249E-18,  0.180141841937610E-19,  0.714582889762588E-06, -0.350783157263923E-06, -0.574804621506274E-07,  0.000000000000000E+00
## X2: m,n,X2(1:nbase,iMode) ##############################################################################
       0,       2, -0.237469230775270E+00, -0.237469230775270E+00, -0.236487782561000E+00, -0.232071265596784E+00, -0.220819893116206E+00, -0.205574312919673E+00, -0.194923787657623E+00, -0.194390191990310E+00, -0.197674377008136E+00, -0.200000000000000E+00
       0,       4, -0.546975434565583E-03, -0.546975434565583E-03, -0.445523549859648E-03,  0.110099313170943E-04,  0.118497275322881E-02,  0.285184549268406E-02,  0.363503123547065E-02,  0.231244464031654E-02,  0.742363061320492E-03,  0.000000000000000E+00
       0,       6,  0.120447133311738E-03,  0.120447133311738E-03,  0.107394137579059E-03,  0.486556567819650E-04, -0.971787639513597E-04, -0.268225944781107E-03, -0.246766908803355E-03, -0.441050193940700E-03, -0.199086800090420E-03,  0.000000000000000E+00
       0,       8, -0.407371929670536E-06, -0.407371929670536E-06, -0.211266504792641E-05, -0.978648408011224E-05, -0.444626991145017E-04, -0.197007708272923E-03, -0.298091031145360E-03, -0.280690073807187E-03, -0.156444204442272E-03,  0.000000000000000E+00
       0,      10, -0.307724700057925E-06, -0.307724700057925E-06,  0.818689021048539E-06,  0.588755076602698E-05,  0.153521000252335E-04,  0.411024616340690E-05,  0.336805919722543E-04,  0.504505303853285E-04,  0.249471825331103E-04,  0.000000000000000E+00
       0,      12, -0.301669010083106E-08, -0.301669010082573E-08,  0.640627814837102E-07,  0.365920403615473E-06,  0.500592638086823E-06, -0.374349646811521E-05, -0.160441101708099E-05, -0.576824003842658E-05, -0.958389353319780E-06,  0.000000000000000E+00
       1,     -12,  0.458905093195467E-18,  0.461526746800140E-07,  0.138458024040684E-06,  0.242548848466127E-06,  0.175133416657947E-06, -0.344431074270619E-06, -0.966069765246020E-06,  0.414959698746749E-05,  0.197784803281890E-05,  0.000000000000000E+00
       1,     -10, -0.142832420320940E-17, -0.474494409041596E-06, -0.142348322712157E-05, -0.472633595044615E-05, -0.204063565587778E-04, -0.525704252614285E-04, -0.216354818214245E-04,  0.265841565261406E-05, -0.229442075545256E-05,  0.000000000000000E+00
       1,      -8, -0.915131756918203E-17,  0.445625437961597E-04,  0.133687631388509E-03,  0.257155970712510E-03,  0.360464670757384E-03,  0.289036927705892E-03, -0.148470020935022E-03, -0.321332110461542E-03, -0.112555828101736E-03,  0.000000000000000E+00
       1,      -6, -0.265177194704258E-16, -0.123792699196930E-03, -0.371378097590699E-03, -0.696447561346452E-03, -0.852021710011532E-03, -0.475201662576979E-03, -0.601350923367522E-03, -0.126259211393754E-02, -0.724590341922257E-03,  0.000000000000000E+00
       1,      -4,  0.351647415092105E-18,  0.195473145751566E-03,  0.586419437254716E-03,  0.118197230628556E-02,  0.203084338898258E-02,  0.289278970048591E-02,  0.288946352926618E-02,  0.882723656270361E-03,  0.252341401780708E-03,  0.000000000000000E+00
       1,      -2, -0.756758868959813E-17, -0.138151884396463E-01, -0.414455653189394E-01, -0.827012516230270E-01, -0.136569559272671E+00, -0.187261751067557E+00, -0.231740072323887E+00, -0.265467438658635E+00, -0.288231414164859E+00, -0.300000000000000E+00
       1,       0,  0.221523081396251E-16,  0.419388993541445E-01,  0.125816698062437E+00,  0.251418253858719E+00,  0.417596141323561E+00,  0.580786977430729E+00,  0.742034227279807E+00,  0.869345661311268E+00,  0.956532951878060E+00,  0.100000000000000E+01
       1,       2, -0.125513389732487E-18, -0.146348050435223E-04, -0.439044151305566E-04, -0.474600108556985E-04,  0.189892111276185E-03,  0.831260127935262E-03,  0.535553195748590E-03, -0.165963122112687E-02, -0.118383063606537E-02,  0.000000000000000E+00
       1,       4,  0.108072374970127E-16,  0.117714602127812E-04,  0.353143806383103E-04,  0.431782420396063E-06, -0.467260221673976E-03, -0.187623780810782E-02, -0.364158416937014E-02, -0.346086380683538E-02, -0.158362993312211E-02,  0.000000000000000E+00
       1,       6, -0.590654706117474E-17,  0.141713261788584E-03,  0.425139785365757E-03,  0.797057820868474E-03,  0.973618035694074E-03,  0.445820088974469E-03, -0.274642551902459E-03, -0.425374753644789E-03, -0.159181982784472E-03,  0.000000000000000E+00
       1,       8, -0.151215973131383E-17,  0.125862292209252E-05,  0.377586876627960E-05,  0.518269039250666E-05, -0.715583027948658E-05, -0.219563149037147E-04,  0.195425195808376E-03,  0.175938354471605E-03,  0.547981798172614E-04,  0.000000000000000E+00
       1,      10,  0.466932748030171E-18,  0.372792066450155E-06,  0.111837619935048E-05,  0.217225064301652E-05,  0.319040603378644E-05,  0.486132376316332E-05,  0.188521149209156E-04,  0.112649044986323E-04,  0.624174406052946E-05,  0.000000000000000E+00
       1,      12, -0.119058339807457E-18,  0.539795137326484E-06,  0.161938541197977E-05,  0.304074112393437E-05,  0.374770387305440E-05,  0.155074641519967E-05, -0.372237809805529E-05, -0.631964089244427E-05,  0.101252263139706E-05,  0.000000000000000E+00
