## MHD3D Solution... outputLevel and fileID:
0000,00200000
## grid: nElems, gridType #################################################################################
      20,       4
## grid: sp(0:nElems)
  0.737806440415453E-18,  0.432357594936709E-01,  0.914556962025316E-01,  0.143947784810127E+00,  0.200000000000000E+00,  0.258900316455696E+00,  0.319936708860759E+00,  0.382397151898734E+00,  0.445569620253165E+00,  0.508742088607595E+00,  0.571202531645570E+00,  0.632238924050633E+00,  0.691139240506329E+00,  0.747191455696202E+00,  0.799683544303797E+00,  0.847903481012658E+00,  0.891139240506329E+00,  0.928678797468354E+00,  0.959810126582278E+00,  0.983821202531646E+00,  0.100000000000000E+01
## global: nfp,degGP,mn_nyq(2),hmap #######################################################################
       2,       7,      24,      24,       1
## X1_base: s%nbase,s%deg,s%continuity,f%modes,f%sin_cos,f%excl_mn_zero ###################################
      25,       5,       4,      85,       2,       0
## X2_base: s%nbase,s%deg,s%continuity,f%modes,f%sin_cos,f%excl_mn_zero ###################################
      25,       5,       4,      84,       1,       0
## LA_base: s%nbase,s%deg,s%continuity,f%modes,f%sin_cos,f%excl_mn_zero ###################################
      25,       5,       4,      84,       1,       1
## X1: m,n,X1(1:nbase,iMode) ##############################################################################
       1,      -6,  0.264355911885133E-18,  0.857060885498388E-05,  0.147269545969560E-04,  0.398612303587192E-04,  0.677829915278480E-04,  0.121726654370960E-03,  0.182332705100359E-03,  0.246146683292475E-03,  0.305586836239162E-03,  0.351968549212580E-03,  0.377709003112491E-03,  0.381487346320711E-03,  0.360267902310083E-03,  0.320082717226099E-03,  0.263726666873695E-03,  0.197873633200915E-03,  0.128127407026882E-03,  0.652528667585420E-04,  0.234769276154592E-04,  0.951309130310253E-06, -0.969251681311285E-05, -0.100471241645584E-04, -0.568335208474604E-05, -0.177859345377276E-05,  0.000000000000000E+00
       1,      -4, -0.849935917309291E-18,  0.726024092181079E-05,  0.324260814029294E-04,  0.710322876211762E-04,  0.183425277081483E-03,  0.340514055081437E-03,  0.546666496047459E-03,  0.747431974169020E-03,  0.935409033383684E-03,  0.107685893386902E-02,  0.115924396128439E-02,  0.116972269840354E-02,  0.111079541449295E-02,  0.990490944727479E-03,  0.828502561181846E-03,  0.653302993995555E-03,  0.497684989185422E-03,  0.379650731286121E-03,  0.274814083656416E-03,  0.173008307692794E-03,  0.919390763067921E-04,  0.441648459860621E-04,  0.184459847049139E-04,  0.522698197091039E-05,  0.000000000000000E+00
       1,      -2,  0.338866338560166E-18,  0.286410562024140E-02,  0.893931467939299E-02,  0.183563209668678E-01,  0.315052568254233E-01,  0.482907994526724E-01,  0.660361800620844E-01,  0.844822440904306E-01,  0.103313611314061E+00,  0.122301943564081E+00,  0.141207524413310E+00,  0.159822494714266E+00,  0.177967216234339E+00,  0.195471243520542E+00,  0.212184217446196E+00,  0.227960621065953E+00,  0.242652525861517E+00,  0.256088394211382E+00,  0.268058739925063E+00,  0.278374915716407E+00,  0.286864523771330E+00,  0.292919465917136E+00,  0.296876509761127E+00,  0.299103719887544E+00,  0.300000000000000E+00
       1,       0, -0.835873972504540E-19,  0.868588005450468E-02,  0.270403810672909E-01,  0.558908140829435E-01,  0.958724905621077E-01,  0.147534344494046E+00,  0.202631815597190E+00,  0.260539098830969E+00,  0.320576721540591E+00,  0.382089329160858E+00,  0.444409631752677E+00,  0.506850867655060E+00,  0.568706040698553E+00,  0.629248836906187E+00,  0.687729248677143E+00,  0.743380996081438E+00,  0.795427723655388E+00,  0.843109965378668E+00,  0.885723893784717E+00,  0.922573490681181E+00,  0.952947696319726E+00,  0.974632077192934E+00,  0.988809273391909E+00,  0.996789035035703E+00,  0.100000000000000E+01
       1,       2, -0.507271561946169E-19, -0.809387022308004E-04, -0.256256209306081E-03, -0.439587325589751E-03, -0.777624801318571E-03, -0.108216465198686E-02, -0.135703069092426E-02, -0.160849786874115E-02, -0.179164501982664E-02, -0.193303724336006E-02, -0.201405705124927E-02, -0.203763964655210E-02, -0.200287694745170E-02, -0.190787373054505E-02, -0.176249571637240E-02, -0.158103173075075E-02, -0.138456223283199E-02, -0.118148581712835E-02, -0.949491045316459E-03, -0.695842656435266E-03, -0.452097824862099E-03, -0.255683018629326E-03, -0.115995155224029E-03, -0.336648023473495E-04,  0.000000000000000E+00
       1,       4, -0.119915368433756E-18, -0.370743933042388E-04, -0.109990997163511E-03, -0.206690608123633E-03, -0.290100880548798E-03, -0.343008762575072E-03, -0.332997670760617E-03, -0.281774597782045E-03, -0.216650377564596E-03, -0.144962357323685E-03, -0.974327802835332E-04, -0.771609348826562E-04, -0.915010852427427E-04, -0.135041750981175E-03, -0.197411939383218E-03, -0.262719988330276E-03, -0.307150556754208E-03, -0.314810489789102E-03, -0.289937540556918E-03, -0.242336084192474E-03, -0.175908884914115E-03, -0.106666382933739E-03, -0.503456733073663E-04, -0.148502846915995E-04,  0.000000000000000E+00
       1,       6, -0.176376416882457E-18,  0.684293881385456E-05,  0.221139605277400E-04,  0.344016805878434E-04,  0.579002615049638E-04,  0.793965270902770E-04,  0.973650309960535E-04,  0.117469418413838E-03,  0.132651171862005E-03,  0.144362531380080E-03,  0.149898184452485E-03,  0.147255225965329E-03,  0.136417147073148E-03,  0.116057842389045E-03,  0.905126225371122E-04,  0.661749115225720E-04,  0.541495632008488E-04,  0.547780103728648E-04,  0.505854395506100E-04,  0.372852277392146E-04,  0.237075084916111E-04,  0.136810221348977E-04,  0.640679034374852E-05,  0.188654521493397E-05,  0.000000000000000E+00
       1,       8, -0.984436223216039E-20, -0.213268640718578E-06, -0.747418799182481E-06, -0.413993689246125E-06, -0.755274376345165E-06, -0.406450472300688E-06,  0.132599392348364E-05,  0.295747514953887E-05,  0.557902082929504E-05,  0.847083490089096E-05,  0.112346994889644E-04,  0.134036645703508E-04,  0.139064478572799E-04,  0.128162734306921E-04,  0.108779348696199E-04,  0.921468965665792E-05,  0.770152895523256E-05,  0.552120894423086E-05,  0.393802904980010E-05,  0.342318515691243E-05,  0.279595965359379E-05,  0.165031561938291E-05,  0.781771537658099E-06,  0.231174384557949E-06,  0.000000000000000E+00
       1,      10, -0.178876956402455E-19,  0.779166973068640E-07,  0.699726296331385E-07,  0.157664020032011E-06,  0.590802766757360E-06,  0.128936464315099E-05,  0.202429319297591E-05,  0.360734144092061E-05,  0.492829243772421E-05,  0.621785080881500E-05,  0.735270197096728E-05,  0.769191922330871E-05,  0.796050921304195E-05,  0.818310505347792E-05,  0.835897660170249E-05,  0.772797102311131E-05,  0.407247698502445E-05, -0.208081409981454E-05, -0.594212523824468E-05, -0.608510044564646E-05, -0.493986812906652E-05, -0.341333827795584E-05, -0.174762132471439E-05, -0.535586717562073E-06,  0.000000000000000E+00
       1,      12, -0.356605128936062E-20,  0.607093613897993E-08,  0.566162612774823E-08, -0.461605730118954E-08, -0.525852430174842E-07, -0.103243766948078E-07, -0.650977638874499E-07, -0.126111117045232E-07,  0.159672363069085E-07, -0.261117775040390E-07, -0.500511523893226E-07, -0.582117680050532E-07,  0.403199863858704E-07,  0.262561231868844E-06,  0.482997671533454E-06,  0.591940935402896E-06,  0.472298732285593E-06,  0.252989644534929E-06,  0.853646479929284E-07, -0.451367789874927E-07, -0.163439236762917E-06, -0.160320177861564E-06, -0.923036812873485E-07, -0.295293570227370E-07,  0.000000000000000E+00
       2,     -12,  0.117638653422024E-18,  0.472894927250708E-08, -0.138814000728592E-06, -0.964523403718673E-07,  0.472393475421322E-07,  0.160447765835715E-07,  0.345718934587597E-06,  0.571050851402180E-06,  0.844913496375572E-06,  0.109763862060817E-05,  0.120023504592074E-05,  0.111198935484620E-05,  0.931092989898806E-06,  0.655943789123713E-06,  0.285570612812983E-06, -0.429662346757658E-06, -0.180516860649670E-05, -0.352977947007156E-05, -0.409868396087113E-05, -0.329012854999080E-05, -0.212455129073395E-05, -0.125010256577406E-05, -0.587139351100634E-06, -0.176307803130173E-06,  0.000000000000000E+00
       2,     -10, -0.129062201076485E-18, -0.664348490415163E-07,  0.284610083783593E-06,  0.524226034380362E-06,  0.821804096229303E-06, -0.692835852708493E-06, -0.306287383484481E-05, -0.699018649403645E-05, -0.119109923770953E-04, -0.167825744710606E-04, -0.211830623142518E-04, -0.238964871189360E-04, -0.238912310737911E-04, -0.203154501488537E-04, -0.133092936179203E-04, -0.504926870778193E-05,  0.538798750644164E-06,  0.238735310151352E-05,  0.452163886756522E-05,  0.557201819383546E-05,  0.353925519345861E-05,  0.112158927375426E-05,  0.284656775257456E-06,  0.370916021626486E-07,  0.000000000000000E+00
       2,      -8,  0.157540656022527E-18,  0.773363144129266E-07,  0.185325290495484E-05,  0.371408958253085E-06, -0.966621214100363E-06, -0.101911130984934E-04, -0.223725455907700E-04, -0.372947720447400E-04, -0.543967002006837E-04, -0.684715939065892E-04, -0.802895914384396E-04, -0.856796994791887E-04, -0.869866305608397E-04, -0.825086047099287E-04, -0.715477584319002E-04, -0.553903048733180E-04, -0.341901652264264E-04, -0.107277604373835E-04,  0.645771138708914E-05,  0.121252904060995E-04,  0.103646571603710E-04,  0.637165716613465E-05,  0.295121055690533E-05,  0.900068556630646E-06,  0.000000000000000E+00
       2,      -6, -0.302772116516372E-18, -0.534204926579473E-06,  0.225446039962640E-04,  0.709896187510691E-04,  0.906313536442436E-04,  0.711253109356767E-04,  0.157834201691484E-04, -0.798856888547479E-04, -0.195494450580592E-03, -0.318159564754244E-03, -0.433144963789890E-03, -0.524285743686894E-03, -0.582159990763271E-03, -0.605084825646540E-03, -0.594102732349276E-03, -0.552543081924804E-03, -0.475835767991812E-03, -0.369319303108297E-03, -0.261903680211979E-03, -0.167350255448461E-03, -0.898428966003823E-04, -0.423027517192410E-04, -0.175849093004473E-04, -0.493924888436023E-05,  0.000000000000000E+00
       2,      -4, -0.368842619237998E-18,  0.515704301151912E-05, -0.132295889197825E-04, -0.180574834422581E-03, -0.629225405199114E-03, -0.145737431247073E-02, -0.248824965680485E-02, -0.363485305688990E-02, -0.476977245692407E-02, -0.581269695951543E-02, -0.666194165580299E-02, -0.726161277343519E-02, -0.756311732044442E-02, -0.755055380932580E-02, -0.722871929248217E-02, -0.662755971743822E-02, -0.579840811510655E-02, -0.481025395481030E-02, -0.373542908418163E-02, -0.265205116841831E-02, -0.165952750754404E-02, -0.908062929690377E-03, -0.404219783682940E-03, -0.116484745403923E-03,  0.000000000000000E+00
       2,      -2,  0.259200839307627E-17,  0.118940000183011E-04, -0.377753732037943E-03, -0.152219530794209E-02, -0.353636963161337E-02, -0.655035606041882E-02, -0.100170389454207E-01, -0.135454323340992E-01, -0.169091063851307E-01, -0.198435665501344E-01, -0.221337724539328E-01, -0.236225088638313E-01, -0.242123047343916E-01, -0.238667736774847E-01, -0.226232209197883E-01, -0.205917737704658E-01, -0.179470794897364E-01, -0.148911937535881E-01, -0.116064834691412E-01, -0.831747965950345E-02, -0.528730435311599E-02, -0.293498553355713E-02, -0.131561160850364E-02, -0.380060787807045E-03,  0.000000000000000E+00
       2,       0, -0.321883699867136E-18,  0.394911490995682E-05, -0.701746926848797E-04, -0.178338124078867E-04,  0.296282252542811E-03,  0.111985671564022E-02,  0.228817863201290E-02,  0.374113414649934E-02,  0.535579971264581E-02,  0.699282648039303E-02,  0.850933592783214E-02,  0.977534436115566E-02,  0.106711546541986E-01,  0.111160856904371E-01,  0.110627530901421E-01,  0.105070953236487E-01,  0.949271657101311E-02,  0.810519438603637E-02,  0.646779271812838E-02,  0.472001699248392E-02,  0.303462794909802E-02,  0.169597576692371E-02,  0.764894025478860E-03,  0.221814114857573E-03,  0.000000000000000E+00
       2,       2,  0.218707168045185E-17,  0.413356908639444E-07,  0.213474301793500E-03,  0.940235258615119E-03,  0.220152786463460E-02,  0.418221837550694E-02,  0.648649049331793E-02,  0.887819007937624E-02,  0.112090282132057E-01,  0.133016944530911E-01,  0.150037586370487E-01,  0.162051099550239E-01,  0.168187657094848E-01,  0.168017359495321E-01,  0.161516885675246E-01,  0.149147988539691E-01,  0.131860376302021E-01,  0.110895541257872E-01,  0.875067090425075E-02,  0.633977873632330E-02,  0.407064827214766E-02,  0.227970394325500E-02,  0.102926501562638E-02,  0.298478708709747E-03,  0.000000000000000E+00
       2,       4,  0.340031518405033E-18, -0.131652871569476E-07,  0.104883344473002E-05,  0.522832078531721E-05, -0.328537288503915E-05,  0.450121214768837E-05,  0.429871955035860E-05,  0.957317761758862E-05,  0.175341871241195E-04,  0.221836617540112E-04,  0.279093459211924E-04,  0.300195602180909E-04,  0.305047686531984E-04,  0.293971180775993E-04,  0.292963147080227E-04,  0.349995475700082E-04,  0.475588004374055E-04,  0.614282976891984E-04,  0.648581682536392E-04,  0.586966806044093E-04,  0.467534146777631E-04,  0.310615433100147E-04,  0.156495240650705E-04,  0.473596567738437E-05,  0.000000000000000E+00
       2,       6,  0.603747908500686E-18,  0.446387828276819E-07,  0.786565798404432E-06, -0.783313034885797E-06, -0.229918421260663E-05,  0.197858902185630E-05,  0.655463394239395E-05,  0.139113838841864E-04,  0.229172284611111E-04,  0.317791682880292E-04,  0.391202954130992E-04,  0.440845030634564E-04,  0.459912541540736E-04,  0.463652104055534E-04,  0.448919230169485E-04,  0.408543832379557E-04,  0.297679587531306E-04,  0.126402566384021E-04,  0.740638598908261E-06, -0.265004183403333E-05, -0.311672760708465E-05, -0.248886251618485E-05, -0.132674031888110E-05, -0.428368582023336E-06,  0.000000000000000E+00
       2,       8,  0.338747037325923E-19,  0.144794930798486E-07, -0.161480382364932E-06,  0.270814470336531E-06,  0.171152513182751E-05,  0.234665983808458E-05,  0.337154613934411E-05,  0.498509135218341E-05,  0.548973606845247E-05,  0.638786248469361E-05,  0.670427174716308E-05,  0.690491705987787E-05,  0.772050246371110E-05,  0.962117237494125E-05,  0.114803945966207E-04,  0.116525566870933E-04,  0.811911837872618E-05,  0.201993410541078E-05, -0.246549608710005E-05, -0.465936736653074E-05, -0.502023443926588E-05, -0.363907111785297E-05, -0.191376477453052E-05, -0.593419823679515E-06,  0.000000000000000E+00
       2,      10, -0.615566377670027E-20,  0.526390659345515E-08,  0.122042773978330E-06,  0.218138573121971E-07, -0.392938062549142E-06, -0.217561333705996E-06, -0.695607104453721E-06, -0.917391288714905E-06, -0.119389457987589E-05, -0.163399131597593E-05, -0.202414672223395E-05, -0.217902360101267E-05, -0.193301587477736E-05, -0.904798594042942E-06,  0.524069018038834E-06,  0.219571458800388E-05,  0.408367243451153E-05,  0.558354044013402E-05,  0.541443554722726E-05,  0.384957384959809E-05,  0.247966171747655E-05,  0.157239432530774E-05,  0.764678850820283E-06,  0.232692953922522E-06,  0.000000000000000E+00
       2,      12, -0.239761679039464E-19,  0.118930388180420E-08,  0.179009189192637E-07,  0.171314680859717E-07,  0.183634947976246E-08,  0.533728497983536E-07,  0.336469621846812E-07,  0.697066171349623E-07,  0.116223160204118E-06,  0.134909752202889E-06,  0.135739315339620E-06,  0.109608366429655E-06,  0.987260049762534E-07,  0.146820051415358E-06,  0.275515876002834E-06,  0.517509797452112E-06,  0.790816256672557E-06,  0.841514875368237E-06,  0.592949679283314E-06,  0.360083542918918E-06,  0.288538151984353E-06,  0.219465544420871E-06,  0.112753496961122E-06,  0.359798296906528E-07,  0.000000000000000E+00
       3,     -12, -0.698789003522607E-19,  0.245963218842818E-08, -0.322896507430414E-07,  0.190614719556580E-07, -0.259693475124846E-07,  0.179648900421173E-06,  0.529376497861757E-06,  0.813616193315346E-06,  0.845534968006702E-06,  0.524376121338347E-06,  0.212329684686327E-06,  0.165625522661349E-06,  0.259584662000267E-06,  0.337323908144965E-06,  0.684057643976177E-06,  0.146241263593050E-05,  0.273225095019272E-05,  0.416244405334243E-05,  0.470829561376183E-05,  0.383374406502704E-05,  0.233788291292194E-05,  0.124259225558707E-05,  0.558405483662871E-06,  0.162935219638021E-06,  0.000000000000000E+00
       3,     -10,  0.504103782801555E-18,  0.101968358773966E-07, -0.307818421047684E-07, -0.274974823053008E-06, -0.899936421932909E-06, -0.121996719720882E-05, -0.475357045592725E-06,  0.122542723875171E-05,  0.384140947828738E-05,  0.726568634596772E-05,  0.105423463436165E-04,  0.141456567256807E-04,  0.174270463179354E-04,  0.196385762936191E-04,  0.191798390623871E-04,  0.156696188574999E-04,  0.134945664754005E-04,  0.142253503576589E-04,  0.124988841154321E-04,  0.792286053947959E-05,  0.496770091071197E-05,  0.383451662254614E-05,  0.204395616972506E-05,  0.646801245185016E-06,  0.000000000000000E+00
       3,      -8,  0.494778146076790E-18, -0.510593039855174E-07, -0.430886515149151E-06, -0.213477577728004E-05, -0.405706648772451E-05, -0.261554629984549E-06,  0.142244235634688E-04,  0.382665150796350E-04,  0.707253481864430E-04,  0.108471962254151E-03,  0.145137476733416E-03,  0.176531791639999E-03,  0.196431768546851E-03,  0.199074802984531E-03,  0.184347229042389E-03,  0.157540694177227E-03,  0.127399628895905E-03,  0.979608272447285E-04,  0.673924046670481E-04,  0.406282983045565E-04,  0.218720015021461E-04,  0.111219505628114E-04,  0.504677560951370E-05,  0.149846782004860E-05,  0.000000000000000E+00
       3,      -6, -0.146546544312493E-18,  0.234499545284384E-06, -0.221466861110236E-06, -0.514948018703049E-06,  0.202914774178442E-04,  0.712320942747184E-04,  0.159083994392193E-03,  0.271858785671087E-03,  0.400187460731222E-03,  0.528671618314380E-03,  0.644671937002861E-03,  0.731441482085864E-03,  0.780461806162792E-03,  0.785723799302754E-03,  0.751514197591547E-03,  0.682437251776268E-03,  0.581372563383473E-03,  0.456020587303256E-03,  0.329489311857319E-03,  0.216920804543879E-03,  0.122094158250165E-03,  0.597463887840588E-04,  0.254081498245105E-04,  0.722759801278155E-05,  0.000000000000000E+00
       3,      -4, -0.163973598867612E-18, -0.230529254580714E-06, -0.155657626644272E-06,  0.253075576453317E-04,  0.790149680176697E-04,  0.180909104534260E-03,  0.313625156304178E-03,  0.484556024063911E-03,  0.661374080729680E-03,  0.833445299270095E-03,  0.978271153538382E-03,  0.108776853089610E-02,  0.115540426905921E-02,  0.118401948713637E-02,  0.117547428735252E-02,  0.112385854270336E-02,  0.102528457086690E-02,  0.886471888377024E-03,  0.730497558048766E-03,  0.558102594163344E-03,  0.369346761253119E-03,  0.205076980761192E-03,  0.904479247629192E-04,  0.258018529382760E-04,  0.000000000000000E+00
       3,      -2, -0.180241151706894E-17, -0.796532666613411E-06, -0.354107506724114E-06,  0.126586896762431E-04,  0.131209173712508E-05, -0.220488497263007E-04, -0.287378272193695E-04,  0.101782828025642E-04,  0.133319358109326E-03,  0.358956452703546E-03,  0.675704768671893E-03,  0.106997899258422E-02,  0.149683207434617E-02,  0.190724062312780E-02,  0.224192824798894E-02,  0.245006832081680E-02,  0.250068450473537E-02,  0.238428549254716E-02,  0.209873368522537E-02,  0.167118679317992E-02,  0.116694001468644E-02,  0.694453962087401E-03,  0.323742839413615E-03,  0.950981163176523E-04,  0.000000000000000E+00
       3,       0,  0.215780483399765E-18, -0.517599111531411E-07,  0.125176371709708E-05, -0.201522477237281E-04, -0.864337942389949E-04, -0.208550013300793E-03, -0.369495557926563E-03, -0.573418086209202E-03, -0.782881741482216E-03, -0.993833469176487E-03, -0.118086657435395E-02, -0.133614640808414E-02, -0.144313968356598E-02, -0.149812044676778E-02, -0.149472946864261E-02, -0.142454486783360E-02, -0.128433064857681E-02, -0.108645511674723E-02, -0.870766233288353E-03, -0.654172244981124E-03, -0.437682746426646E-03, -0.252287617252468E-03, -0.115548118304570E-03, -0.336671953145092E-04,  0.000000000000000E+00
       3,       2,  0.510687303473295E-18,  0.144451541827530E-06, -0.105287438819650E-05,  0.856480162511946E-06,  0.127351707179511E-04,  0.618455285877032E-04,  0.143314508382846E-03,  0.251140006113806E-03,  0.366900734829230E-03,  0.471822509455704E-03,  0.546083969456383E-03,  0.572598398240801E-03,  0.545123870675372E-03,  0.464700479613657E-03,  0.344743467132008E-03,  0.205551086744974E-03,  0.656000634314837E-04, -0.565391085497886E-04, -0.135955190406611E-03, -0.156756749213936E-03, -0.132259945364358E-03, -0.880908494540428E-04, -0.438500096383283E-04, -0.132622659658725E-04,  0.000000000000000E+00
